,index,Product_SKU,Product_Style_ID,Product_Catalog,Product_Category,Product_Weight,Transfer_Price,Old_MRP,Final_Old_MRP,Ajio_MRP,Amazon_MRP,Amazon_FBA_MRP,Flipkart_MRP,Limeroad_MRP,Myntra_MRP,Paytm_MRP,Snapdeal_MRP,Transfer_Price_Level_1,Transfer_Price_Level_2
854,854,Os269_2XL,Os269,Mix,Kurta,0.3,220.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,220.0,178.2
855,855,Os1126_S,Os1126,Surmaya,Kurta,0.3,525.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,525.0,425.25
856,856,Os1126_M,Os1126,Surmaya,Kurta,0.3,525.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,525.0,425.25
857,857,Os1126_L,Os1126,Surmaya,Kurta,0.3,525.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,525.0,425.25
858,858,Os1126_XL,Os1126,Surmaya,Kurta,0.3,525.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,525.0,425.25
859,859,Os1126_2XL,Os1126,Surmaya,Kurta,0.3,525.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,525.0,425.25
860,860,Os1126_3XL,Os1126,Surmaya,Kurta,0.3,525.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,525.0,425.25
861,861,Os1061_S,Os1061,Surmaya,Kurta Set,0.4,880.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,880.0,712.8
862,862,Os1061_M,Os1061,Surmaya,Kurta Set,0.4,880.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,880.0,712.8
863,863,Os1061_L,Os1061,Surmaya,Kurta Set,0.4,880.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,880.0,712.8
864,864,Os1061_XL,Os1061,Surmaya,Kurta Set,0.4,880.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,880.0,712.8
865,865,Os1061_2XL,Os1061,Surmaya,Kurta Set,0.4,880.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,880.0,712.8
866,866,Os1061_3XL,Os1061,Surmaya,Kurta Set,0.4,880.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,880.0,712.8
867,867,Os262_S,Os262,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1695.0,1695.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
868,868,Os262_M,Os262,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1695.0,1695.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
869,869,Os262_L,Os262,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1695.0,1695.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
870,870,Os262_XL,Os262,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1695.0,1695.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
871,871,Os262_2XL,Os262,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1695.0,1695.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
872,872,Os262_3XL,Os262,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1695.0,1695.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
873,873,Os264_S,Os264,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
874,874,Os264_M,Os264,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
875,875,Os264_L,Os264,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
876,876,Os264_XL,Os264,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
877,877,Os264_2XL,Os264,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
878,878,Os264_3XL,Os264,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
879,879,Os265_S,Os265,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
880,880,Os265_M,Os265,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
881,881,Os265_L,Os265,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
882,882,Os265_XL,Os265,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
883,883,Os265_2XL,Os265,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
884,884,Os265_3XL,Os265,Mix,Kurta,0.3,410.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,410.0,332.1
885,885,Os155_S,Os155,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
886,886,Os155_M,Os155,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
887,887,Os155_L,Os155,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
888,888,Os155_XL,Os155,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
889,889,Os155_2XL,Os155,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
890,890,Os155_3XL,Os155,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
891,891,Os156_S,Os156,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
892,892,Os156_M,Os156,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
893,893,Os156_L,Os156,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
894,894,Os156_XL,Os156,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
895,895,Os156_2XL,Os156,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
896,896,Os156_3XL,Os156,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
897,897,Os166_S,Os166,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
898,898,Os166_M,Os166,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
899,899,Os166_L,Os166,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
900,900,Os166_XL,Os166,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
901,901,Os166_2XL,Os166,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
902,902,Os166_3XL,Os166,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
903,903,Os165_S,Os165,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
904,904,Os165_M,Os165,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
905,905,Os165_L,Os165,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
906,906,Os165_XL,Os165,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
907,907,Os165_2XL,Os165,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
908,908,Os165_3XL,Os165,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
909,909,Os159_S,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
910,910,Os159_M,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
911,911,Os159_L,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
912,912,Os159_XL,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
913,913,Os159_2XL,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
914,914,Os159_3XL,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,385.0,311.85
915,915,Os268_S,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,220.0,178.2
916,916,Os268_M,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,220.0,178.2
917,917,Os268_L,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,220.0,178.2
918,918,Os268_XL,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,220.0,178.2
919,919,Os268_2XL,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,220.0,178.2
920,920,Os268_3XL,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,220.0,178.2
921,921,Os1073_S,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,500.0,405.0
922,922,Os1073_M,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,500.0,405.0
923,923,Os1073_L,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,500.0,405.0
924,924,Os1073_XL,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,500.0,405.0
925,925,Os1073_2XL,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,500.0,405.0
926,926,Os1073_3XL,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,500.0,405.0
927,927,Os1101_S,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1035.0,838.35
928,928,Os1101_M,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1035.0,838.35
929,929,Os1101_L,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1035.0,838.35
930,930,Os1101_XL,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1035.0,838.35
931,931,Os1101_2XL,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1035.0,838.35
932,932,Os1101_3XL,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1035.0,838.35
933,933,Os1055_S,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,975.0,789.75
934,934,Os1055_M,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,975.0,789.75
935,935,Os1055_L,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,975.0,789.75
936,936,Os1055_XL,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,975.0,789.75
937,937,Os1055_2XL,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,975.0,789.75
938,938,Os1055_3XL,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,975.0,789.75
939,939,Os1147_S,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
940,940,Os1147_M,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
941,941,Os1147_L,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
942,942,Os1147_XL,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
943,943,Os1147_2XL,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
944,944,Os1147_3XL,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1150.0,931.5
945,945,Os1113_S,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,930.0,753.3
946,946,Os1113_M,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,930.0,753.3
947,947,Os1113_L,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,930.0,753.3
948,948,Os1113_XL,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,930.0,753.3
949,949,Os1113_2XL,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,930.0,753.3
950,950,Os1113_3XL,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,930.0,753.3
951,951,Os1108_S,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,780.0,631.8
952,952,Os1108_M,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,780.0,631.8
953,953,Os1108_L,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,780.0,631.8
954,954,Os1108_XL,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,780.0,631.8
955,955,Os1108_2XL,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,780.0,631.8
956,956,Os1108_3XL,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,780.0,631.8
957,957,Os274_XS,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,340.0,275.4
958,958,Os274_S,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,340.0,275.4
959,959,Os274_M,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,340.0,275.4
960,960,Os274_L,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,340.0,275.4
961,961,Os274_XL,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,340.0,275.4
962,962,Os143_XS,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
963,963,Os143_S,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
964,964,Os143_M,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
965,965,Os143_L,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
966,966,Os143_XL,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
967,967,Os291_S,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,440.0,356.4
968,968,Os291_M,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,440.0,356.4
969,969,Os291_L,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,440.0,356.4
970,970,Os291_XL,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,440.0,356.4
971,971,Os291_2XL,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,440.0,356.4
972,972,Os291_3XL,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,440.0,356.4
973,973,Os1063_S,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,540.0,437.4
974,974,Os1063_M,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,540.0,437.4
975,975,Os1063_L,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,540.0,437.4
976,976,Os1063_XL,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,540.0,437.4
977,977,Os1063_2XL,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,540.0,437.4
978,978,Os1063_3XL,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,540.0,437.4
979,979,Os1075_S,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,550.0,445.5
980,980,Os1075_M,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,550.0,445.5
981,981,Os1075_L,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,550.0,445.5
982,982,Os1075_XL,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,550.0,445.5
983,983,Os1075_2XL,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,550.0,445.5
984,984,Os1075_3XL,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,550.0,445.5
985,985,Os285_XS,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,314.0,254.34
986,986,Os285_S,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,314.0,254.34
987,987,Os285_M,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,314.0,254.34
988,988,Os285_L,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,314.0,254.34
989,989,Os285_XL,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,314.0,254.34
990,990,Os115_S,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
991,991,Os115_M,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
992,992,Os115_L,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
993,993,Os115_XL,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
994,994,Os115_2XL,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
995,995,Os115_3XL,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,425.0,344.25
996,996,Os118_S,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
997,997,Os118_M,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
998,998,Os118_L,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
999,999,Os118_XL,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
1000,1000,Os118_2XL,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
1001,1001,Os118_3XL,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,395.0,319.95
1002,1002,Os125_S,Os125,Mix,Kurta,0.3,450.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,450.0,364.5
1003,1003,Os125_M,Os125,Mix,Kurta,0.3,450.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,450.0,364.5
